HOME,BMI_M,CAR_AGE,MILE_M,NOBS,BLUE,WHITE,PINK,GOVT,P_TDI,P_UI,AVG_MATH,AVG_VERBAL,SAT_TAKE,NOBS_SAT_TAKE,AVG_AP,AP_TAKE,NOBS_AP_TAKE,N_PRISONERS,av_above0_math,av_above0_read,av_va_math_elem,av_va_math_middle,av_va_read_elem,av_va_read_middle,va_read,va_math,population,over_18,PROPORTION_PRISONERS,bg_id
505002.0,25.82,9.92,38898.0,4255.0,40.58,41.94,12.43,5.05,0.8,1.57,544.67,515.33,32.0,25.0,,8.0,25.0,39.0,0.52,0.4642857,0.0164418,0.0157275,0.0316351,-0.1085357,46.0,52.0,1044,856.0,4.56,0505002
505003.0,25.43,9.44,23101.0,10613.0,35.59,42.66,18.06,3.69,0.63,1.09,529.81,548.89,58.73,62.0,3.5,31.75,62.0,104.0,0.5517241,0.4375,0.0145232,0.0156259,0.028292,-0.0972322,44.0,55.0,2603,2078.0,5.0,0505003
506001.0,26.24,9.68,28628.0,6305.0,38.33,41.25,12.86,7.56,0.49,1.19,540.77,542.31,41.38,29.0,2.9,41.38,29.0,38.0,0.3846154,0.8604651,-0.0215489,-0.0038775,0.0693076,0.2131262,86.0,38.0,1441,1084.0,3.51,0506001
506002.0,25.67,9.26,22921.0,7764.0,35.56,39.31,19.81,5.32,0.58,1.13,482.45,501.63,37.29,59.0,2.6,32.2,59.0,66.0,0.5277778,0.9122807,-0.0015685,-0.0070852,0.0735782,0.2004864,91.0,53.0,1794,1365.0,4.84,0506002
506003.0,25.75,9.65,19445.0,8272.0,40.48,40.08,13.89,5.56,0.57,1.15,506.75,502.75,36.54,52.0,2.5,26.92,52.0,38.0,0.5,0.8727273,0.0091804,-0.0187671,0.0795697,0.1788592,87.0,50.0,2091,1581.0,2.4,0506003
506004.0,25.51,8.82,18813.0,10691.0,37.54,43.13,14.54,4.79,0.59,0.86,510.21,507.87,36.23,69.0,2.65,30.43,69.0,39.0,0.4545455,0.8275862,-0.0133331,-0.0242863,0.0715772,0.1845296,83.0,45.0,2382,1829.0,2.13,0506004
507001.0,26.14,9.52,26673.0,8233.0,40.87,37.81,16.58,4.74,0.56,1.01,513.41,525.85,47.27,55.0,2.59,32.73,55.0,64.0,0.3478261,0.7954546,0.0007165,-0.0165572,-0.0045138,0.1807761,80.0,35.0,1940,1464.0,4.37,0507001
507002.0,26.21,9.9,23703.0,3454.0,42.99,35.51,17.06,4.44,0.38,0.98,518.64,496.82,32.14,28.0,2.61,25.0,28.0,39.0,0.4583333,0.825,-0.0364195,-0.0171007,0.040479,0.1871912,82.0,46.0,1047,817.0,4.77,0507002
507003.0,26.15,10.09,36548.0,5854.0,43.46,37.35,15.84,3.34,0.67,1.2,501.9,506.67,28.57,42.0,2.96,23.81,42.0,43.0,0.5,0.8222222,0.0032036,-0.017839,0.0256957,0.1867382,82.0,50.0,2020,1609.0,2.67,0507003
507004.0,25.51,9.58,28475.0,4247.0,36.05,41.75,16.13,6.07,0.61,1.15,530.45,521.82,36.67,30.0,2.74,43.33,30.0,21.0,0.48,0.8604651,0.0084538,-0.0251845,0.0246906,0.187662,86.0,48.0,1146,909.0,2.31,0507004
507005.0,25.83,10.43,34000.0,3085.0,40.72,38.4,15.72,5.15,0.75,1.0,506.15,498.46,31.25,16.0,,25.0,16.0,31.0,0.4583333,0.8809524,-0.0209763,-0.0214913,0.0350221,0.1748119,88.0,46.0,944,727.0,4.26,0507005
507006.0,25.88,9.96,31403.0,3376.0,37.0,41.22,15.46,6.32,1.01,1.16,519.55,508.64,40.74,27.0,,29.63,27.0,34.0,0.4615385,0.8292683,-0.0323328,-0.0109548,0.0255645,0.1868776,83.0,46.0,1091,817.0,4.16,0507006
508011.0,26.28,9.67,35728.0,4662.0,36.21,31.97,27.74,4.08,0.69,1.46,487.1,499.68,35.29,50.0,,17.65,50.0,86.0,0.2222222,0.3448276,-0.1340708,-0.1096808,-0.116768,-0.1169859,34.0,22.0,1536,1141.0,7.54,0508011
508012.0,25.83,9.58,31704.0,3898.0,34.17,35.15,25.44,5.24,0.77,1.05,506.0,507.2,42.86,35.0,2.93,28.57,35.0,68.0,0.1904762,0.32,-0.2054912,-0.1131069,-0.1696527,-0.0716261,32.0,19.0,1239,961.0,7.08,0508012
508013.0,25.91,9.35,36058.0,2832.0,35.35,36.87,24.75,3.03,0.53,1.48,511.54,506.15,44.44,18.0,,22.22,18.0,92.0,0.0952381,0.32,-0.160457,-0.1131948,-0.1274305,-0.0729945,32.0,10.0,1058,859.0,10.71,0508013
508014.0,25.99,9.76,30102.0,2895.0,33.33,30.41,33.33,2.92,0.62,1.21,,,22.22,18.0,,16.67,18.0,76.0,0.0,0.15,-0.252307,-0.1134279,-0.2005153,-0.0932684,15.0,0.0,1110,931.0,8.16,0508014
508015.0,26.72,10.27,48916.0,2953.0,38.95,29.69,29.69,1.66,0.85,1.96,470.83,502.5,27.27,22.0,,4.55,22.0,131.0,0.2608696,0.4,-0.1304576,-0.1182734,-0.1149275,-0.0572371,40.0,26.0,964,719.0,18.22,0508015
508021.0,25.78,9.1,33610.0,5454.0,30.99,36.06,28.59,4.37,0.55,1.16,526.77,502.9,40.0,35.0,2.89,17.14,35.0,70.0,0.1923077,0.3103448,-0.1641396,-0.1146203,-0.1415253,-0.0850128,31.0,19.0,1726,1371.0,5.11,0508021
508022.0,25.39,8.53,22452.0,6301.0,28.36,41.29,24.25,6.09,0.52,0.9,500.91,506.36,42.37,59.0,2.5,20.34,59.0,30.0,0.32,0.2666667,-0.1829415,-0.1136858,-0.1420739,-0.0785249,27.0,32.0,2188,1790.0,1.68,0508022
509011.0,25.83,9.26,31122.0,5193.0,34.22,38.05,22.57,5.16,0.54,1.23,495.13,495.38,38.89,54.0,2.54,14.81,54.0,72.0,0.25,0.3666667,-0.1482023,-0.1120382,-0.1110355,-0.0717823,37.0,25.0,1615,1228.0,5.86,0509011
509012.0,26.02,8.96,22932.0,7979.0,34.65,35.83,25.3,4.23,0.54,1.22,494.89,489.78,36.51,63.0,2.44,15.87,63.0,119.0,0.2857143,0.3428572,-0.2007772,-0.1131302,-0.1485022,-0.0743927,34.0,29.0,2633,2098.0,5.67,0509012
509013.0,25.94,9.15,28711.0,5366.0,30.85,38.3,23.68,7.16,0.65,1.02,486.89,483.33,59.26,54.0,2.53,14.81,54.0,51.0,0.2592593,0.3846154,-0.160895,-0.1016342,-0.1394537,-0.0791923,38.0,26.0,1645,1272.0,4.01,0509013
509021.0,26.6,9.92,42507.0,4089.0,36.2,37.28,24.37,2.15,0.73,1.61,471.88,468.75,22.5,40.0,2.29,10.0,40.0,82.0,0.34375,0.3225806,-0.1065018,-0.116461,-0.0886836,-0.0925356,32.0,34.0,1408,1014.0,8.09,0509021
509022.0,25.5,8.82,23917.0,6399.0,31.05,39.24,23.84,5.87,0.48,1.14,504.19,510.23,36.84,57.0,2.25,17.54,57.0,36.0,0.3793103,0.3,-0.0809171,-0.1125527,-0.0934006,-0.0610047,30.0,38.0,1865,1447.0,2.49,0509022
509023.0,25.12,8.87,19678.0,3510.0,28.92,39.29,25.61,6.18,0.43,1.34,507.88,504.55,44.74,38.0,2.94,23.68,38.0,28.0,0.3,0.24,-0.1384838,-0.1168904,-0.1246928,-0.0735582,24.0,30.0,1183,943.0,2.97,0509023
509024.0,24.9,9.08,20877.0,3057.0,30.96,41.12,22.84,5.08,0.39,1.05,547.41,527.04,54.84,31.0,2.61,35.48,31.0,16.0,0.4,0.2592593,-0.1532225,-0.1099891,-0.1106811,-0.0551918,26.0,40.0,1039,836.0,1.91,0509024
510001.0,25.08,10.79,20720.0,782.0,20.41,39.8,31.63,8.16,,,,,,,,,,,,0.3636364,,,,,36.0,,437,382.0,,0510001
510002.0,24.91,9.52,14820.0,427.0,26.98,41.27,20.63,11.11,,,,,,,,,,,,,,,,,,,321,281.0,,0510002
510003.0,25.71,8.94,21218.0,403.0,21.43,41.07,35.71,1.79,,,,,,,,,,,,,,,,,,,184,174.0,,0510003
510004.0,26.3,9.37,34320.0,572.0,35.71,32.14,27.38,4.76,,,,,,,,,,28.0,,,,,,,,,226,197.0,14.21,0510004
510005.0,25.49,8.73,8405.0,969.0,30.3,36.36,31.06,2.27,,,,,45.45,11.0,,18.18,11.0,,0.3333333,0.2631579,,-0.1145942,-0.0819209,-0.0721984,26.0,33.0,410,356.0,,0510005
511011.0,25.34,9.23,20000.0,456.0,31.37,45.1,21.57,1.96,,,,,,,,,,,,,,,,,,,195,177.0,,0511011
511012.0,25.5,9.68,20974.0,1205.0,30.49,39.02,23.78,6.71,,,,,,,,,,,0.3846154,0.8947368,,,0.073961,,89.0,38.0,522,468.0,,0511012
511013.0,25.5,9.7,24564.0,6327.0,38.14,40.82,14.92,6.12,0.54,0.98,503.23,527.1,42.22,45.0,2.83,35.56,45.0,60.0,0.3870968,0.9019608,-0.02738,-0.0125188,0.0807967,0.156613,90.0,39.0,1952,1535.0,3.91,0511013
511014.0,25.94,9.68,31411.0,7905.0,37.24,40.3,18.14,4.32,0.58,1.24,496.82,514.32,43.33,60.0,2.43,35.0,60.0,79.0,0.4333333,0.9166667,-0.0360984,-0.0196481,0.0922839,0.1928749,92.0,43.0,1996,1535.0,5.15,0511014
511021.0,25.58,8.85,22563.0,9757.0,34.19,41.89,18.38,5.55,0.58,0.98,517.23,524.68,30.36,56.0,2.74,26.79,56.0,63.0,0.3703704,0.9148936,-0.0390739,-0.0322266,0.1094541,0.1663136,91.0,37.0,2494,2000.0,3.15,0511021
511022.0,26.01,10.21,29524.0,910.0,34.17,42.5,17.5,5.83,,1.32,,,,,,,,11.0,,,,,0.0543632,,,,263,250.0,4.4,0511022
511023.0,25.58,8.8,19186.0,983.0,32.56,46.51,17.83,3.1,,,,,,,,,,13.0,,1.0,-0.0495888,,0.1327057,,100.0,,405,356.0,3.65,0511023
512011.0,25.48,8.28,30964.0,5216.0,29.88,42.16,24.11,3.85,0.69,0.94,543.42,543.16,40.38,52.0,3.19,26.92,52.0,59.0,0.4888889,0.6,0.0481263,-0.0148557,0.0475346,-0.0061015,60.0,49.0,1563,1186.0,4.97,0512011
512012.0,25.14,8.17,29489.0,12510.0,26.25,45.62,21.77,6.37,0.46,0.77,540.45,523.07,39.5,119.0,3.52,22.69,119.0,78.0,0.6037736,0.5357143,0.068765,-0.0106287,0.0642116,-0.0227207,54.0,60.0,2975,2153.0,3.62,0512012
512021.0,25.26,9.05,19178.0,5147.0,28.55,48.15,18.36,4.94,0.52,0.8,604.23,605.77,37.14,35.0,3.93,34.29,35.0,50.0,0.5454546,0.5555556,0.0846737,-0.0078885,0.0897195,-0.0242249,56.0,55.0,1289,1056.0,4.73,0512021
512022.0,25.59,8.6,35504.0,3992.0,30.21,41.09,24.95,3.75,0.55,1.25,574.44,576.11,31.03,29.0,3.85,31.03,29.0,74.0,0.5714286,0.6153846,0.0831971,-0.0081906,0.0885157,-0.0335461,62.0,57.0,986,747.0,9.91,0512022
512023.0,25.77,8.41,12904.0,3875.0,34.07,41.33,18.55,6.05,0.7,0.83,550.71,534.29,25.93,27.0,,14.81,27.0,47.0,0.5588235,0.5405405,0.0739382,0.0074434,0.0812877,-0.018534,54.0,56.0,866,676.0,6.95,0512023
512024.0,25.35,7.96,21641.0,3520.0,29.44,43.82,19.78,6.97,0.43,1.16,548.67,510.0,47.37,19.0,,26.32,19.0,25.0,0.5882353,0.5,0.0799502,-0.0081812,0.0762002,-0.0319677,50.0,59.0,1224,1082.0,2.31,0512024
513021.0,25.07,9.21,26066.0,1625.0,28.71,43.54,21.05,6.7,,1.6,,,,,,,,13.0,0.4705882,0.4,0.0264928,-0.0244241,-0.0079465,-0.0118549,40.0,47.0,550,493.0,2.64,0513021
513022.0,24.79,8.93,27059.0,1105.0,24.11,46.1,22.7,7.09,,,,,,,,,,,0.3888889,0.4444444,,,,,44.0,39.0,471,398.0,,0513022
513023.0,24.78,9.02,13890.0,1353.0,28.66,48.17,20.12,3.05,,,,,,,,,,,0.4285714,0.4285714,0.0225389,-0.017,0.0039134,-0.03391,43.0,43.0,434,364.0,,0513023
513024.0,24.91,7.19,23768.0,101.0,13.33,40.0,46.67,,,,,,,,,,,,,,,,,,,,25,21.0,,0513024
513025.0,25.56,8.9,28100.0,3843.0,31.19,43.66,20.17,4.99,0.57,1.33,496.67,488.67,45.0,20.0,,10.0,20.0,37.0,0.4482759,0.4516129,0.035699,-0.0073853,0.0085061,-0.0304621,45.0,45.0,1159,955.0,3.87,0513025
513026.0,25.08,8.55,20446.0,4992.0,29.08,44.77,20.1,6.05,0.42,0.62,594.69,550.94,58.97,39.0,3.65,48.72,39.0,20.0,0.5294118,0.5135135,0.0416801,-0.0106458,0.0158746,-0.0252823,51.0,53.0,1433,1129.0,1.77,0513026
513041.0,25.29,8.87,21124.0,6483.0,32.41,42.93,18.26,6.41,0.62,0.82,557.69,554.1,46.81,46.0,3.6,29.79,46.0,29.0,0.55,0.5238096,0.0401913,-0.0143306,0.0194064,-0.0250703,52.0,55.0,1982,1596.0,1.82,0513041
513051.0,25.06,8.78,21222.0,9262.0,32.73,44.3,17.27,5.7,0.48,0.8,565.0,541.67,31.94,72.0,3.38,27.78,72.0,50.0,0.6,0.5576923,0.0552927,-0.0114521,0.0489302,-0.0144678,56.0,60.0,2892,2274.0,2.2,0513051
513052.0,25.14,8.32,18270.0,4253.0,32.7,42.72,19.28,5.29,0.61,0.75,545.0,503.57,38.1,21.0,3.45,38.1,21.0,33.0,0.5675676,0.5641026,0.0615478,-0.0171953,0.0473492,-0.0228978,56.0,57.0,1081,851.0,3.88,0513052
513061.0,25.19,9.02,26863.0,8332.0,35.09,42.86,16.49,5.56,0.36,0.86,572.05,550.91,34.43,61.0,3.56,29.51,61.0,49.0,0.5116279,0.4545455,0.0105249,-0.0082851,-0.002336,-0.0212303,45.0,51.0,2264,1795.0,2.73,0513061
513062.0,24.78,9.01,19899.0,3633.0,28.79,45.71,20.22,5.27,0.47,0.8,559.33,543.67,57.58,33.0,3.31,45.45,33.0,13.0,0.5365854,0.5348837,0.0406469,-0.0114656,0.0205942,-0.0200549,53.0,54.0,969,705.0,1.84,0513062
513063.0,24.61,7.61,20699.0,10719.0,27.86,47.8,17.66,6.67,0.25,0.51,575.54,562.77,46.84,79.0,3.41,44.3,79.0,21.0,0.6078432,0.5555556,0.0233742,-0.0098582,0.0202238,-0.0202963,56.0,61.0,2799,2137.0,0.98,0513063
514001.0,25.35,8.43,34918.0,1164.0,30.26,42.76,22.37,4.61,,,,,,,,,,,0.4761905,0.4166667,0.0402057,-0.010464,0.0244763,-0.0535341,42.0,48.0,5677,5605.0,,0514001
515021.0,25.07,8.19,19611.0,3551.0,25.8,46.7,21.11,6.4,0.56,1.01,556.88,530.62,57.14,14.0,,50.0,14.0,24.0,0.5,0.7272727,-0.0016701,-0.0116329,0.0429421,0.038513,73.0,50.0,1433,1262.0,1.9,0515021
515022.0,24.98,8.5,21138.0,1721.0,28.76,47.35,16.81,7.08,,0.7,,,,,,,,11.0,0.3333333,0.6923077,-0.0067474,-0.0229702,0.06788,0.0047588,69.0,33.0,592,519.0,2.12,0515022
515023.0,25.13,7.79,16790.0,6717.0,27.5,44.52,19.64,8.33,0.42,0.83,570.0,541.49,57.78,45.0,3.29,46.67,45.0,25.0,0.4736842,0.7,0.0099984,-0.0119687,0.0502224,0.0331163,70.0,47.0,1464,1140.0,2.19,0515023
515024.0,25.43,8.65,29240.0,9147.0,32.13,40.34,18.53,9.0,0.59,0.94,506.41,500.77,51.92,52.0,2.94,36.54,52.0,85.0,0.5,0.75,0.0200172,-0.0144191,0.0531248,0.0215798,75.0,50.0,2106,1688.0,5.04,0515024
515025.0,25.28,8.1,26930.0,6965.0,29.27,44.08,19.13,7.52,0.57,0.86,562.77,553.62,42.11,57.0,3.27,42.11,57.0,26.0,0.5217391,0.6666667,0.0092507,-0.0122862,0.052148,0.0144131,67.0,52.0,1663,1273.0,2.04,0515025
515031.0,25.03,8.59,18384.0,3948.0,23.6,43.6,24.2,8.6,0.56,0.66,550.5,517.5,65.22,23.0,3.52,43.48,23.0,49.0,0.3846154,0.7692308,-0.0030538,-0.0109071,0.0668458,-0.004302,77.0,38.0,908,785.0,6.24,0515031
515032.0,25.28,8.93,13518.0,4481.0,27.84,42.2,20.04,9.93,0.42,0.85,595.71,574.29,68.75,16.0,3.47,62.5,16.0,54.0,0.4,0.6190476,0.0052312,-0.0178337,0.05627,0.0430399,62.0,40.0,1409,1262.0,4.28,0515032
515033.0,25.07,7.97,15688.0,4919.0,25.52,46.73,20.89,6.86,0.45,0.85,507.92,485.0,40.74,27.0,3.42,25.93,27.0,36.0,0.5217391,0.7083333,0.0113657,-0.015444,0.0377288,0.0461546,71.0,52.0,1848,1647.0,2.19,0515033
515041.0,25.54,7.79,9825.0,2457.0,26.84,48.56,18.85,5.75,0.81,0.9,,,,,,,,28.0,0.3529412,0.75,-0.0085645,-0.010649,0.0347095,0.0438893,75.0,35.0,965,894.0,3.13,0515041
515042.0,25.68,7.95,15450.0,2618.0,29.08,42.73,18.69,9.5,0.46,0.88,,,31.25,16.0,,25.0,16.0,38.0,0.4166667,0.6666667,0.009533,0.0101948,0.0398552,0.0334636,67.0,42.0,1310,1225.0,3.1,0515042
515043.0,25.76,8.4,18784.0,2705.0,31.61,42.82,18.97,6.61,0.44,0.7,,,,,,,,20.0,0.3076923,0.7333333,-0.0110934,-0.0057123,0.052511,0.0530101,73.0,31.0,928,821.0,2.44,0515043
515044.0,25.59,8.96,18817.0,4415.0,29.98,41.45,19.22,9.35,0.36,0.91,510.91,523.18,46.43,28.0,3.14,32.14,28.0,23.0,0.5625,0.6111111,0.0161164,-0.0190789,0.0654099,0.0182307,61.0,56.0,1242,1083.0,2.12,0515044
9800001.0,26.42,7.02,14974.0,48.0,,,,,,,,,,,,,,,,,,,,,,,3,3.0,,9800001
